,Y,Yhat,confidence
8803,891,959,0.9058
8804,891,891,0.5263
8805,891,941,0.6476
8806,891,891,0.9657
8807,891,861,0.6861
8808,891,891,0.9835
8809,891,61,0.2621
8810,892,919,0.4159
8811,892,844,0.756
8812,892,835,0.8012
8813,892,892,0.8383
8814,892,892,0.8591
8815,892,892,0.8724
8816,892,892,0.4389
8817,892,892,0.7982
8818,892,857,0.4125
8819,892,409,0.6
8820,893,468,0.8421
8821,893,893,0.8173
8822,893,835,0.3233
8823,893,919,0.3977
8824,893,893,0.9495
8825,893,590,0.7
8826,893,728,0.7164
8827,893,709,0.5406
8828,893,464,0.564
8829,893,893,0.6421
8830,894,675,0.2326
8831,894,894,0.9585
8832,894,894,0.8222
8833,894,894,0.9394
8834,894,894,0.4406
8835,894,303,0.2199
8836,894,894,0.4145
8837,894,894,0.9304
8838,894,492,0.199
8839,894,534,0.4026
8840,895,812,0.3375
8841,895,787,0.534
8842,895,895,0.9275
8843,895,895,0.6795
8844,895,895,0.8057
8845,895,895,0.9839
8846,895,908,0.5731
8847,895,518,0.1663
8848,895,404,0.9105
8849,895,895,0.7985
8850,896,896,0.6917
8851,896,896,0.9949
8852,896,896,0.7261
8853,896,896,0.7537
8854,896,896,0.813
8855,896,666,0.6397
8856,896,435,0.46
8857,896,861,0.5298
8858,896,854,0.5973
8859,896,435,0.4632
8860,897,886,0.5832
8861,897,897,1.0
8862,897,897,0.9999
8863,897,897,0.801
8864,897,534,0.6368
8865,897,897,1.0
8866,897,897,0.999
8867,897,790,0.2623
8868,897,606,0.2607
8869,897,897,0.9935
8870,898,631,0.6984
8871,898,898,0.3412
8872,898,929,0.1119
8873,898,405,0.4449
8874,898,898,0.7755
8875,898,692,0.2212
8876,898,523,0.1086
8877,898,898,0.5832
8878,898,710,0.1557
8879,898,767,0.184
8880,899,756,0.5189
8881,899,898,0.6599
8882,899,818,0.2265
8883,899,572,0.8956
8884,899,739,0.323
8885,899,438,0.7029
8886,899,647,0.1153
8887,899,503,0.6367
8888,899,529,0.1609
8889,899,899,0.9404
8890,9,357,0.7948
8891,9,9,1.0
8892,9,9,0.9942
8893,9,9,0.9995
8894,9,9,0.5892
8895,9,9,1.0
8896,9,9,1.0
8897,9,9,0.9995
8898,9,334,0.9998
8899,9,9,0.9566
8900,90,90,0.9999
8901,90,90,0.7176
8902,90,90,0.611
8903,90,90,0.9993
8904,90,90,0.9873
8905,90,90,0.7738
8906,90,90,0.9998
8907,90,90,0.9994
8908,90,90,0.3635
8909,90,90,0.9998
8910,900,900,0.9102
8911,900,900,1.0
8912,900,900,0.8491
8913,900,900,0.8553
8914,900,900,1.0
8915,900,900,1.0
8916,900,900,0.9999
8917,900,900,0.9995
8918,900,900,1.0
8919,900,900,1.0
8920,901,901,0.9843
8921,901,901,0.7704
8922,901,901,0.9958
8923,901,883,0.7282
8924,901,901,0.9997
8925,901,901,0.999
8926,901,504,0.712
8927,901,898,0.4162
8928,901,725,0.8141
8929,901,504,0.5439
8930,902,902,0.9763
8931,902,418,0.84
8932,902,508,0.6421
8933,902,641,0.5112
8934,902,783,0.2718
8935,902,679,0.4023
8936,902,902,0.5846
8937,902,902,0.9868
8938,902,902,1.0
8939,902,902,0.932
8940,903,903,0.9994
8941,903,689,0.2968
8942,903,474,0.5653
8943,903,843,0.3542
8944,903,917,0.3337
8945,903,903,0.9586
8946,903,711,0.3099
8947,903,546,0.5807
8948,903,903,0.9787
8949,903,788,0.938
8950,904,904,0.9997
8951,904,523,0.6193
8952,904,904,0.3466
8953,904,598,0.3438
8954,904,315,0.778
8955,904,904,0.9967
8956,904,706,0.2993
8957,904,904,0.9743
8958,904,904,0.4478
8959,904,904,0.5938
8960,905,905,0.9513
8961,905,904,0.909
8962,905,707,0.0837
8963,905,905,0.994
8964,905,905,0.7404
8965,905,811,0.4022
8966,905,532,0.6142
8967,905,905,0.6994
8968,905,905,0.6503
8969,905,904,0.3135
8970,906,769,0.6646
8971,906,457,0.3668
8972,906,906,0.9992
8973,906,906,0.0457
8974,906,906,0.5918
8975,906,163,0.1019
8976,906,906,0.6993
8977,906,906,0.9728
8978,906,617,0.222
8979,906,834,0.4743
8980,907,907,0.5873
8981,907,633,0.3009
8982,907,650,0.4141
8983,907,966,0.1561
8984,907,907,0.5474
8985,907,966,0.8381
8986,907,606,0.2558
8987,907,966,0.755
8988,907,907,0.2
8989,907,750,0.2689
8990,908,908,1.0
8991,908,908,1.0
8992,908,895,0.7263
8993,908,908,0.7567
8994,908,908,0.8624
8995,908,908,1.0
8996,908,908,1.0
8997,908,895,0.9005
8998,908,908,0.9998
8999,908,895,0.3492
9000,909,909,0.1794
9001,909,909,0.9763
9002,909,567,0.5689
9003,909,574,0.8011
9004,909,909,0.9533
9005,909,544,0.9286
9006,909,909,0.6639
9007,909,909,0.4174
9008,909,909,0.592
9009,909,653,0.5213
9010,91,91,0.9999
9011,91,15,0.9876
9012,91,91,0.9885
9013,91,91,0.9994
9014,91,91,0.7298
9015,91,91,0.9791
9016,91,91,0.9971
9017,91,91,1.0
9018,91,91,0.9999
9019,91,91,0.9978
9020,910,910,0.9685
9021,910,910,0.9992
9022,910,618,0.5714
9023,910,910,0.6979
9024,910,910,0.9796
9025,910,910,0.9987
9026,910,910,0.939
9027,910,634,0.9604
9028,910,910,0.921
9029,910,104,0.4563
9030,911,911,0.4072
9031,911,582,0.93
9032,911,824,0.6777
9033,911,735,0.9363
9034,911,474,0.3353
9035,911,452,0.5601
9036,911,399,0.4254
9037,911,539,0.9728
9038,911,893,0.4322
9039,911,816,0.9919
9040,912,489,0.8878
9041,912,912,0.9975
9042,912,716,0.9264
9043,912,912,0.9977
9044,912,716,0.271
9045,912,442,0.2568
9046,912,525,0.3944
9047,912,989,0.1808
9048,912,912,0.9967
9049,912,912,0.9994
9050,913,975,0.629
9051,913,435,0.3258
9052,913,536,0.4904
9053,913,460,0.2154
9054,913,625,0.2138
9055,913,913,0.801
9056,913,975,0.4482
9057,913,913,0.4712
9058,913,913,0.152
9059,913,913,0.9971
9060,914,914,0.6925
9061,914,780,0.717
9062,914,724,0.9457
9063,914,914,0.9959
9064,914,914,0.5322
9065,914,914,0.5045
9066,914,914,0.8948
9067,914,484,0.8898
9068,914,780,0.8086
9069,914,484,0.6861
9070,915,915,1.0
9071,915,915,0.9062
9072,915,915,0.9999
9073,915,915,0.9938
9074,915,915,0.9999
9075,915,915,0.9832
9076,915,915,0.9602
9077,915,703,0.1766
9078,915,672,0.6199
9079,915,915,0.9981
9080,916,798,0.0801
9081,916,662,0.9829
9082,916,916,0.88
9083,916,916,0.9947
9084,916,916,0.9495
9085,916,606,0.3574
9086,916,916,0.9955
9087,916,433,0.4623
9088,916,916,0.9994
9089,916,916,0.9985
9090,917,921,0.2694
9091,917,917,0.8189
9092,917,917,0.9943
9093,917,917,0.7728
9094,917,921,0.8071
9095,917,917,0.6468
9096,917,760,0.5236
9097,917,549,0.1882
9098,917,917,0.6534
9099,917,917,0.119
9100,918,918,0.8414
9101,918,918,0.9999
9102,918,918,1.0
9103,918,918,1.0
9104,918,918,1.0
9105,918,918,0.9985
9106,918,918,1.0
9107,918,918,1.0
9108,918,591,0.1425
9109,918,918,0.9999
9110,919,919,0.9305
9111,919,919,0.999
9112,919,912,0.1254
9113,919,919,0.9807
9114,919,919,0.4589
9115,919,844,0.5431
9116,919,919,0.9696
9117,919,920,0.8874
9118,919,498,0.3569
9119,919,919,0.7654
9120,92,309,0.7918
9121,92,92,0.9981
9122,92,92,0.9807
9123,92,92,0.9976
9124,92,92,0.9706
9125,92,92,0.9863
9126,92,92,0.9803
9127,92,92,0.9998
9128,92,92,0.9998
9129,92,92,0.9997
9130,920,920,0.9979
9131,920,920,0.9936
9132,920,920,0.999
9133,920,920,0.9786
9134,920,498,0.4954
9135,920,920,1.0
9136,920,829,0.4778
9137,920,670,0.2653
9138,920,511,0.3082
9139,920,920,0.9996
9140,921,921,0.8128
9141,921,921,0.8349
9142,921,921,0.8566
9143,921,916,0.6866
9144,921,922,0.2737
9145,921,916,0.8734
9146,921,741,0.599
9147,921,921,0.564
9148,921,921,0.9062
9149,921,464,0.5892
9150,922,458,0.6158
9151,922,916,0.8418
9152,922,922,0.9977
9153,922,922,0.4501
9154,922,922,0.7836
9155,922,886,0.6866
9156,922,458,0.7842
9157,922,922,0.9839
9158,922,922,0.9941
9159,922,922,0.8752
9160,923,624,0.9538
9161,923,923,0.562
9162,923,923,0.6412
9163,923,964,0.523
9164,923,923,0.6734
9165,923,924,0.6257
9166,923,933,0.6379
9167,923,923,0.2289
9168,923,963,0.2368
9169,923,923,0.4403
9170,924,924,1.0
9171,924,924,0.813
9172,924,965,0.8077
9173,924,924,0.8826
9174,924,924,0.9986
9175,924,937,0.9961
9176,924,924,0.9997
9177,924,964,0.3632
9178,924,924,0.9988
9179,924,924,0.4386
9180,925,925,0.7133
9181,925,925,1.0
9182,925,942,0.1997
9183,925,925,0.952
9184,925,925,0.9099
9185,925,925,0.5546
9186,925,925,0.9859
9187,925,925,0.6053
9188,925,925,0.8947
9189,925,925,0.9979
9190,926,926,0.7312
9191,926,926,0.8764
9192,926,926,0.9897
9193,926,521,0.9994
9194,926,926,0.9262
9195,926,415,0.1872
9196,926,909,0.1978
9197,926,924,0.268
9198,926,926,0.6149
9199,926,926,0.9063
9200,927,927,0.6623
9201,927,927,0.9965
9202,927,927,0.7923
9203,927,928,0.6744
9204,927,927,0.9996
9205,927,927,0.9992
9206,927,927,0.7775
9207,927,923,0.388
9208,927,572,0.3297
9209,927,923,0.5449
9210,928,928,0.4349
9211,928,419,0.6334
9212,928,865,0.3039
9213,928,784,0.2999
9214,928,928,0.7812
9215,928,967,0.3817
9216,928,419,0.1674
9217,928,928,0.8882
9218,928,928,0.9975
9219,928,916,0.1221
9220,929,692,0.9612
9221,929,584,0.7628
9222,929,772,0.6499
9223,929,562,0.7891
9224,929,851,0.4357
9225,929,760,0.2748
9226,929,929,0.536
9227,929,582,0.6272
9228,929,929,0.7426
9229,929,929,0.9868
9230,93,93,0.996
9231,93,93,0.9991
9232,93,93,0.9731
9233,93,93,0.9984
9234,93,93,0.9994
9235,93,17,0.6337
9236,93,18,0.1934
9237,93,93,0.9967
9238,93,93,0.9975
9239,93,93,0.9998
9240,930,930,0.1839
9241,930,930,0.9989
9242,930,930,0.99
9243,930,927,0.596
9244,930,930,0.9644
9245,930,930,0.611
9246,930,965,0.9805
9247,930,930,0.6918
9248,930,930,0.9809
9249,930,930,0.9923
9250,931,931,0.7071
9251,931,931,0.4913
9252,931,931,0.4972
9253,931,931,0.4736
9254,931,933,0.3216
9255,931,931,0.9953
9256,931,931,0.9333
9257,931,950,0.2707
9258,931,415,0.2481
9259,931,931,0.9979
9260,932,932,0.6979
9261,932,932,0.9509
9262,932,932,0.6693
9263,932,932,0.9992
9264,932,932,0.9832
9265,932,932,0.9992
9266,932,659,0.1577
9267,932,932,0.912
9268,932,415,0.3762
9269,932,932,0.838
9270,933,933,0.9914
9271,933,933,0.9987
9272,933,933,0.9998
9273,933,785,0.9365
9274,933,933,0.9909
9275,933,933,0.9876
9276,933,933,0.9994
9277,933,933,0.6752
9278,933,933,0.9912
9279,933,684,0.3326
9280,934,934,0.9998
9281,934,929,0.1168
9282,934,933,0.7732
9283,934,934,0.2844
9284,934,934,0.9904
9285,934,837,0.6809
9286,934,934,0.9914
9287,934,934,1.0
9288,934,934,0.9913
9289,934,934,0.9997
9290,935,959,0.4438
9291,935,960,0.841
9292,935,963,0.2464
9293,935,924,0.4934
9294,935,935,0.9783
9295,935,935,0.9986
9296,935,962,0.3382
9297,935,935,0.9713
9298,935,993,0.4164
9299,935,935,0.9268
9300,936,941,0.8111
9301,936,933,0.475
9302,936,936,0.8837
9303,936,936,0.9999
9304,936,943,0.58
9305,936,938,0.52
9306,936,936,0.9213
9307,936,936,0.9989
9308,936,936,0.9984
9309,936,936,0.8732
9310,937,937,0.996
9311,937,720,0.777
9312,937,937,0.996
9313,937,935,0.5599
9314,937,937,0.4562
9315,937,923,0.6434
9316,937,937,0.9942
9317,937,923,0.2736
9318,937,937,0.618
9319,937,909,0.4934
9320,938,938,1.0
9321,938,938,1.0
9322,938,938,0.4575
9323,938,938,1.0
9324,938,938,1.0
9325,938,938,0.999
9326,938,938,0.9999
9327,938,938,0.9774
9328,938,582,0.8155
9329,938,937,0.8391
9330,939,939,0.8068
9331,939,943,0.9889
9332,939,986,0.3934
9333,939,942,0.4624
9334,939,939,0.9984
9335,939,939,0.6879
9336,939,939,0.8998
9337,939,939,0.9902
9338,939,943,0.6428
9339,939,939,0.9989
9340,94,94,1.0
9341,94,14,0.8037
9342,94,94,0.9991
9343,94,94,0.9886
9344,94,94,1.0
9345,94,94,0.9999
9346,94,92,0.9984
9347,94,94,0.9999
9348,94,94,0.9989
9349,94,94,0.9899
9350,940,959,0.7143
9351,940,943,0.1089
9352,940,940,0.9947
9353,940,909,0.6632
9354,940,940,0.9873
9355,940,926,0.5574
9356,940,959,0.1981
9357,940,940,0.9856
9358,940,959,0.9427
9359,940,940,0.9712
9360,941,943,0.3459
9361,941,939,0.7874
9362,941,942,0.7499
9363,941,941,0.3904
9364,941,941,0.8066
9365,941,941,0.9951
9366,941,923,0.8603
9367,941,941,0.9165
9368,941,941,0.9846
9369,941,941,0.9628
9370,942,942,0.9974
9371,942,942,0.998
9372,942,938,0.2449
9373,942,942,0.9161
9374,942,942,0.6636
9375,942,933,0.3873
9376,942,942,0.8168
9377,942,942,0.9989
9378,942,519,0.4349
9379,942,942,0.9791
9380,943,943,0.9978
9381,943,943,0.9156
9382,943,738,0.5423
9383,943,943,0.9855
9384,943,943,0.9124
9385,943,943,0.9646
9386,943,943,0.7685
9387,943,943,0.8032
9388,943,943,0.999
9389,943,943,0.9728
9390,944,944,0.5821
9391,944,944,0.5604
9392,944,944,0.9709
9393,944,944,0.9903
9394,944,584,0.5847
9395,944,944,0.9941
9396,944,946,0.9591
9397,944,944,0.9996
9398,944,944,0.7483
9399,944,946,0.9954
9400,945,945,0.4943
9401,945,945,0.9998
9402,945,945,0.732
9403,945,945,0.9923
9404,945,943,0.7503
9405,945,943,0.7138
9406,945,945,0.9625
9407,945,945,0.9533
9408,945,945,0.4163
9409,945,928,0.2327
9410,946,946,0.5763
9411,946,946,0.923
9412,946,946,0.86
9413,946,946,0.8802
9414,946,973,0.7562
9415,946,944,0.8735
9416,946,946,0.7609
9417,946,946,0.6813
9418,946,580,0.282
9419,946,946,0.8443
9420,947,947,0.8617
9421,947,991,0.9157
9422,947,997,0.7552
9423,947,947,0.9462
9424,947,809,0.5994
9425,947,599,0.6064
9426,947,947,0.9417
9427,947,596,0.4868
9428,947,997,0.7093
9429,947,947,0.1437
9430,948,948,0.9928
9431,948,948,0.8589
9432,948,948,0.9999
9433,948,952,0.9803
9434,948,948,0.9959
9435,948,948,0.9385
9436,948,948,0.9929
9437,948,948,0.9917
9438,948,948,0.512
9439,948,421,0.3431
9440,949,949,0.9678
9441,949,949,0.6262
9442,949,966,0.1173
9443,949,463,0.5622
9444,949,949,0.7418
9445,949,949,0.2997
9446,949,989,0.916
9447,949,923,0.1551
9448,949,987,0.7096
9449,949,949,0.9906
9450,95,95,0.9988
9451,95,95,0.999
9452,95,274,0.1406
9453,95,95,0.9998
9454,95,95,0.7553
9455,95,95,0.9996
9456,95,95,0.9983
9457,95,95,0.9988
9458,95,95,0.9818
9459,95,95,0.9929
9460,950,950,0.985
9461,950,950,0.8305
9462,950,838,0.6409
9463,950,987,0.3892
9464,950,950,0.3427
9465,950,722,0.8466
9466,950,950,0.8853
9467,950,952,0.4963
9468,950,950,0.985
9469,950,950,0.8596
9470,951,935,0.941
9471,951,725,0.5667
9472,951,951,0.8782
9473,951,948,0.5449
9474,951,951,0.9895
9475,951,865,0.1736
9476,951,928,0.8425
9477,951,951,0.928
9478,951,940,0.883
9479,951,582,0.678
9480,952,952,0.4931
9481,952,952,0.9995
9482,952,957,0.4523
9483,952,960,0.4393
9484,952,955,0.589
9485,952,923,0.502
9486,952,502,0.3618
9487,952,952,0.997
9488,952,952,0.9995
9489,952,582,0.7765
9490,953,953,0.9467
9491,953,953,0.9999
9492,953,953,0.999
9493,953,953,0.9979
9494,953,64,0.3305
9495,953,953,1.0
9496,953,849,0.2015
9497,953,953,0.9505
9498,953,953,0.9924
9499,953,953,0.9999
9500,954,954,0.9986
9501,954,954,0.9977
9502,954,954,0.861
9503,954,954,0.391
9504,954,998,0.4912
9505,954,925,0.5266
9506,954,987,0.8264
9507,954,969,0.1581
9508,954,941,0.1382
9509,954,954,0.5341
9510,955,955,1.0
9511,955,955,0.999
9512,955,955,0.9935
9513,955,955,1.0
9514,955,955,0.9997
9515,955,955,0.9985
9516,955,955,0.4525
9517,955,955,0.9996
9518,955,955,1.0
9519,955,987,0.2481
9520,956,956,0.723
9521,956,956,0.9789
9522,956,956,0.998
9523,956,956,1.0
9524,956,956,0.9997
9525,956,956,0.9973
9526,956,956,0.9782
9527,956,956,0.9021
9528,956,956,0.9991
9529,956,956,1.0
9530,957,957,0.9482
9531,957,957,0.9876
9532,957,957,0.9988
9533,957,957,0.995
9534,957,957,0.9993
9535,957,957,0.9893
9536,957,947,0.2748
9537,957,957,0.9742
9538,957,957,0.9995
9539,957,957,0.55
9540,958,958,0.63
9541,958,425,0.7779
9542,958,958,0.9986
9543,958,958,0.9752
9544,958,958,0.9999
9545,958,483,0.998
9546,958,958,0.9995
9547,958,342,0.2686
9548,958,958,0.9999
9549,958,595,0.9731
9550,959,959,0.6168
9551,959,959,0.997
9552,959,926,0.2804
9553,959,959,0.9075
9554,959,680,0.1227
9555,959,959,0.9826
9556,959,959,0.5731
9557,959,959,0.9994
9558,959,987,0.3294
9559,959,959,1.0
9560,96,93,0.995
9561,96,96,0.9965
9562,96,96,0.9984
9563,96,623,0.3532
9564,96,93,0.9023
9565,96,491,0.1491
9566,96,489,0.8624
9567,96,96,0.9987
9568,96,96,0.9994
9569,96,96,0.6231
9570,960,927,0.9544
9571,960,928,0.5532
9572,960,942,0.5275
9573,960,969,0.4134
9574,960,960,0.7756
9575,960,828,0.5795
9576,960,960,0.9921
9577,960,960,0.3949
9578,960,960,0.5434
9579,960,112,0.9086
9580,961,961,0.9391
9581,961,931,0.7278
9582,961,567,0.5576
9583,961,961,0.9997
9584,961,659,0.9117
9585,961,651,0.39
9586,961,961,0.8512
9587,961,961,0.7863
9588,961,659,0.1596
9589,961,544,0.5327
9590,962,933,0.9974
9591,962,935,0.3138
9592,962,962,0.8442
9593,962,962,0.4004
9594,962,940,0.5294
9595,962,962,1.0
9596,962,962,0.9789
9597,962,962,0.8735
9598,962,937,0.1501
9599,962,962,0.975
9600,963,793,0.9691
9601,963,963,1.0
9602,963,963,0.8793
9603,963,963,0.9971
9604,963,963,0.9962
9605,963,964,0.4647
9606,963,963,0.8529
9607,963,963,0.9836
9608,963,963,0.504
9609,963,963,0.9998
9610,964,964,0.8894
9611,964,964,0.9402
9612,964,964,0.9103
9613,964,964,0.8918
9614,964,964,0.4183
9615,964,964,0.9937
9616,964,964,0.9835
9617,964,964,0.9998
9618,964,964,0.9672
9619,964,964,1.0
9620,965,965,0.4645
9621,965,965,0.9995
9622,965,965,0.7883
9623,965,965,0.8763
9624,965,965,0.7104
9625,965,999,0.781
9626,965,926,0.3627
9627,965,965,0.9997
9628,965,925,0.2827
9629,965,965,0.7148
9630,966,966,0.416
9631,966,907,0.5631
9632,966,966,0.3828
9633,966,907,0.8153
9634,966,966,0.8611
9635,966,927,0.3465
9636,966,767,0.2036
9637,966,824,0.852
9638,966,522,0.2989
9639,966,907,0.5301
9640,967,605,0.2111
9641,967,505,0.8977
9642,967,967,0.9688
9643,967,967,0.9894
9644,967,967,0.5809
9645,967,925,0.9634
9646,967,550,0.6887
9647,967,967,0.9863
9648,967,925,0.5165
9649,967,969,0.8755
9650,968,968,0.5478
9651,968,968,0.2621
9652,968,968,0.5942
9653,968,868,0.3872
9654,968,967,0.7915
9655,968,925,0.7902
9656,968,504,0.8875
9657,968,504,0.46
9658,968,691,0.9488
9659,968,967,0.703
9660,969,868,0.444
9661,969,969,0.8748
9662,969,969,0.5608
9663,969,928,0.711
9664,969,886,0.5169
9665,969,441,0.9234
9666,969,921,0.892
9667,969,969,0.9976
9668,969,969,0.6159
9669,969,737,0.5897
9670,97,137,0.3317
9671,97,97,0.9996
9672,97,97,0.9939
9673,97,97,0.9773
9674,97,97,0.9663
9675,97,97,0.7751
9676,97,97,0.9916
9677,97,97,0.7256
9678,97,99,0.6236
9679,97,97,0.873
9680,970,970,0.503
9681,970,979,0.9313
9682,970,980,0.885
9683,970,795,0.9608
9684,970,975,0.6596
9685,970,970,0.6585
9686,970,970,0.3361
9687,970,979,0.8199
9688,970,979,0.6521
9689,970,970,0.4839
9690,971,971,0.9999
9691,971,971,0.9999
9692,971,971,0.8125
9693,971,971,1.0
9694,971,854,0.4109
9695,971,971,0.6633
9696,971,971,1.0
9697,971,898,0.608
9698,971,971,0.9772
9699,971,971,0.9366
9700,972,979,0.4326
9701,972,972,0.6358
9702,972,979,0.6491
9703,972,972,0.9593
9704,972,483,0.4343
9705,972,972,0.983
9706,972,972,0.5203
9707,972,979,0.7926
9708,972,972,0.7406
9709,972,972,0.9921
9710,973,973,0.9806
9711,973,973,0.8264
9712,973,108,0.1946
9713,973,973,0.9049
9714,973,973,0.9355
9715,973,973,0.9661
9716,973,976,0.3255
9717,973,327,0.7006
9718,973,109,0.3117
9719,973,109,0.7193
9720,974,974,0.999
9721,974,974,0.9998
9722,974,974,1.0
9723,974,974,1.0
9724,974,974,0.9999
9725,974,974,0.9995
9726,974,974,0.9997
9727,974,974,0.9873
9728,974,974,0.9997
9729,974,974,0.9992
9730,975,449,0.9854
9731,975,975,0.7273
9732,975,975,0.9275
9733,975,774,0.6358
9734,975,977,0.9834
9735,975,977,0.5578
9736,975,132,0.7975
9737,975,975,0.7447
9738,975,978,0.36
9739,975,979,0.5438
9740,976,972,0.7007
9741,976,976,0.3013
9742,976,975,0.3044
9743,976,976,0.3918
9744,976,972,0.5076
9745,976,978,0.7345
9746,976,972,0.9189
9747,976,976,0.5403
9748,976,913,0.56
9749,976,978,0.6922
9750,977,975,0.6648
9751,977,977,0.8916
9752,977,977,0.9892
9753,977,354,0.6961
9754,977,977,0.6246
9755,977,672,0.7989
9756,977,460,0.5514
9757,977,977,0.8244
9758,977,733,0.2963
9759,977,977,0.9964
9760,978,977,0.5063
9761,978,460,0.7197
9762,978,437,0.6241
9763,978,978,0.3752
9764,978,460,0.9377
9765,978,978,0.7784
9766,978,978,0.6653
9767,978,978,0.8167
9768,978,975,0.5549
9769,978,460,0.7157
9770,979,671,0.9726
9771,979,649,0.9411
9772,979,979,0.6762
9773,979,958,0.28
9774,979,979,0.8392
9775,979,979,0.8624
9776,979,970,0.4453
9777,979,913,0.3173
9778,979,970,0.8525
9779,979,867,0.2463
9780,98,98,0.999
9781,98,98,0.9944
9782,98,98,0.9985
9783,98,98,0.9516
9784,98,98,0.9908
9785,98,98,0.9999
9786,98,98,0.9999
9787,98,98,0.9129
9788,98,98,0.9901
9789,98,98,0.4095
9790,980,980,0.5411
9791,980,980,1.0
9792,980,975,0.7277
9793,980,979,0.4522
9794,980,974,0.3344
9795,980,979,0.5151
9796,980,980,0.9976
9797,980,980,0.9732
9798,980,980,0.8416
9799,980,980,0.4987
9800,981,981,0.8915
9801,981,981,0.6962
9802,981,981,0.7215
9803,981,981,0.6548
9804,981,981,0.5487
9805,981,981,0.9267
9806,981,981,0.8717
9807,981,981,0.9915
9808,981,743,0.3969
9809,981,703,0.6254
9810,982,982,0.8672
9811,982,857,0.1951
9812,982,643,0.5216
9813,982,457,0.8694
9814,982,511,0.7558
9815,982,442,0.212
9816,982,982,0.6225
9817,982,575,0.9875
9818,982,515,0.1805
9819,982,852,0.6525
9820,983,983,0.7441
9821,983,983,0.981
9822,983,913,0.269
9823,983,6,0.8598
9824,983,983,0.9103
9825,983,983,0.9329
9826,983,983,0.9939
9827,983,983,0.9633
9828,983,983,0.8821
9829,983,983,0.6676
9830,984,984,0.9999
9831,984,984,0.8192
9832,984,984,0.9782
9833,984,984,0.9976
9834,984,646,0.4467
9835,984,562,0.1724
9836,984,984,0.9944
9837,984,984,1.0
9838,984,903,0.4994
9839,984,984,0.9847
9840,985,985,0.9999
9841,985,985,0.6349
9842,985,883,0.6669
9843,985,985,0.9977
9844,985,985,0.9339
9845,985,985,0.9994
9846,985,985,0.9911
9847,985,985,0.2451
9848,985,985,0.9198
9849,985,985,0.9995
9850,986,986,0.9999
9851,986,986,0.9985
9852,986,986,1.0
9853,986,986,1.0
9854,986,986,1.0
9855,986,986,1.0
9856,986,986,0.9993
9857,986,986,1.0
9858,986,984,0.7089
9859,986,986,0.9998
9860,987,987,0.7399
9861,987,987,0.9493
9862,987,987,0.5763
9863,987,987,0.7057
9864,987,987,0.9574
9865,987,987,0.3953
9866,987,998,0.7624
9867,987,987,0.6625
9868,987,987,0.7442
9869,987,987,0.8164
9870,988,949,0.4856
9871,988,990,0.7191
9872,988,988,0.881
9873,988,310,0.349
9874,988,988,0.9996
9875,988,940,0.2787
9876,988,990,0.9895
9877,988,988,1.0
9878,988,988,1.0
9879,988,990,0.5607
9880,989,989,0.9992
9881,989,989,0.6655
9882,989,989,1.0
9883,989,989,0.9999
9884,989,989,0.9999
9885,989,989,0.9997
9886,989,989,1.0
9887,989,989,1.0
9888,989,989,0.8787
9889,989,582,0.3134
9890,99,805,0.3172
9891,99,327,0.0787
9892,99,127,0.2347
9893,99,99,0.5231
9894,99,99,0.6755
9895,99,99,0.9257
9896,99,99,0.9937
9897,99,331,0.1256
9898,99,99,0.9403
9899,99,99,0.7336
9900,990,990,0.2786
9901,990,990,0.991
9902,990,335,0.9607
9903,990,990,0.9984
9904,990,990,0.9999
9905,990,990,0.9272
9906,990,990,0.9993
9907,990,990,0.9974
9908,990,990,1.0
9909,990,990,0.9822
9910,991,991,0.999
9911,991,991,0.9987
9912,991,991,0.9892
9913,991,991,0.9394
9914,991,991,0.9997
9915,991,991,0.9966
9916,991,991,0.9915
9917,991,991,0.9862
9918,991,994,0.988
9919,991,991,0.9982
9920,992,644,0.4595
9921,992,994,0.4942
9922,992,992,0.9751
9923,992,992,0.8338
9924,992,992,0.9384
9925,992,947,0.2558
9926,992,947,0.7294
9927,992,992,0.735
9928,992,992,0.506
